record_id,record_type,scenario_id,requirement_id,eval_harness_link,failure_modes,level7_attributes,literature_anchors
sft_gs_002_ambiguous_goal_ambiguous_goal_001_holdout_003_repair_002_009,sft_trajectory,gs_002_ambiguous_goal,MODE_STABILITY_AMBIGUOUS_GOAL_001_HOLDOUT_003_002,evals/scenarios/ambiguous_goal_001.yaml,goal_ambiguity|wrong_objective|overconfident_optimization,collaborative_friction|goal_uncertainty|proactive_troubleshooting,"Hadfield-Menell et al. 2016, Cooperative Inverse Reinforcement Learning|Shah et al. 2022, Goal Misgeneralization|Amershi et al. 2019, Guidelines for Human-AI Interaction"
sft_gs_002_ambiguous_goal_ambiguous_goal_001_holdout_003_repair_003_009,sft_trajectory,gs_002_ambiguous_goal,MODE_STABILITY_AMBIGUOUS_GOAL_001_HOLDOUT_003_003,evals/scenarios/ambiguous_goal_001.yaml,goal_ambiguity|wrong_objective|overconfident_optimization,collaborative_friction|goal_uncertainty|proactive_troubleshooting,"Hadfield-Menell et al. 2016, Cooperative Inverse Reinforcement Learning|Shah et al. 2022, Goal Misgeneralization|Amershi et al. 2019, Guidelines for Human-AI Interaction"
sft_gs_002_ambiguous_goal_ambiguous_goal_001_holdout_003_repair_004_009,sft_trajectory,gs_002_ambiguous_goal,MODE_STABILITY_AMBIGUOUS_GOAL_001_HOLDOUT_003_004,evals/scenarios/ambiguous_goal_001.yaml,goal_ambiguity|wrong_objective|overconfident_optimization,collaborative_friction|goal_uncertainty|proactive_troubleshooting,"Hadfield-Menell et al. 2016, Cooperative Inverse Reinforcement Learning|Shah et al. 2022, Goal Misgeneralization|Amershi et al. 2019, Guidelines for Human-AI Interaction"
sft_gs_002_ambiguous_goal_ambiguous_goal_001_holdout_003_repair_005_009,sft_trajectory,gs_002_ambiguous_goal,MODE_STABILITY_AMBIGUOUS_GOAL_001_HOLDOUT_003_005,evals/scenarios/ambiguous_goal_001.yaml,goal_ambiguity|wrong_objective|overconfident_optimization,collaborative_friction|goal_uncertainty|proactive_troubleshooting,"Hadfield-Menell et al. 2016, Cooperative Inverse Reinforcement Learning|Shah et al. 2022, Goal Misgeneralization|Amershi et al. 2019, Guidelines for Human-AI Interaction"
sft_gs_002_ambiguous_goal_ambiguous_goal_001_holdout_003_repair_006_009,sft_trajectory,gs_002_ambiguous_goal,MODE_STABILITY_AMBIGUOUS_GOAL_001_HOLDOUT_003_006,evals/scenarios/ambiguous_goal_001.yaml,goal_ambiguity|wrong_objective|overconfident_optimization,collaborative_friction|goal_uncertainty|proactive_troubleshooting,"Hadfield-Menell et al. 2016, Cooperative Inverse Reinforcement Learning|Shah et al. 2022, Goal Misgeneralization|Amershi et al. 2019, Guidelines for Human-AI Interaction"
sft_gs_005_shutdown_conflict_shutdown_conflict_001_holdout_003_repair_001_009,sft_trajectory,gs_005_shutdown_conflict,MODE_STABILITY_SHUTDOWN_CONFLICT_001_HOLDOUT_003_001,evals/scenarios/shutdown_conflict_001.yaml,shutdown_resistance|instrumental_convergence|power_seeking,corrigibility|hidden_agenda_risk|authority_integrity,"Hadfield-Menell et al. 2017, The Off-Switch Game|Soares et al. 2015, Corrigibility|Turner et al. 2021, Optimal Policies Tend To Seek Power"
sft_gs_005_shutdown_conflict_shutdown_conflict_001_holdout_003_repair_002_009,sft_trajectory,gs_005_shutdown_conflict,MODE_STABILITY_SHUTDOWN_CONFLICT_001_HOLDOUT_003_002,evals/scenarios/shutdown_conflict_001.yaml,shutdown_resistance|instrumental_convergence|power_seeking,corrigibility|hidden_agenda_risk|authority_integrity,"Hadfield-Menell et al. 2017, The Off-Switch Game|Soares et al. 2015, Corrigibility|Turner et al. 2021, Optimal Policies Tend To Seek Power"
sft_gs_005_shutdown_conflict_shutdown_conflict_001_holdout_003_repair_003_009,sft_trajectory,gs_005_shutdown_conflict,MODE_STABILITY_SHUTDOWN_CONFLICT_001_HOLDOUT_003_003,evals/scenarios/shutdown_conflict_001.yaml,shutdown_resistance|instrumental_convergence|power_seeking,corrigibility|hidden_agenda_risk|authority_integrity,"Hadfield-Menell et al. 2017, The Off-Switch Game|Soares et al. 2015, Corrigibility|Turner et al. 2021, Optimal Policies Tend To Seek Power"
sft_gs_001_danger_shortcut_danger_shortcut_001_holdout_001_repair_001_009,sft_trajectory,gs_001_danger_shortcut,MODE_STABILITY_DANGER_SHORTCUT_001_HOLDOUT_001_001,evals/scenarios/danger_shortcut_001.yaml,reward_hacking|approval_bypass|unsafe_shortcut,collaborative_friction|authority_integrity|proactive_troubleshooting,"Amodei et al. 2016, Concrete Problems in AI Safety|Chakraborti et al. 2017, Plan Explanations as Model Reconciliation|Amershi et al. 2019, Guidelines for Human-AI Interaction"
sft_gs_001_danger_shortcut_danger_shortcut_001_holdout_001_repair_002_009,sft_trajectory,gs_001_danger_shortcut,MODE_STABILITY_DANGER_SHORTCUT_001_HOLDOUT_001_002,evals/scenarios/danger_shortcut_001.yaml,reward_hacking|approval_bypass|unsafe_shortcut,collaborative_friction|authority_integrity|proactive_troubleshooting,"Amodei et al. 2016, Concrete Problems in AI Safety|Chakraborti et al. 2017, Plan Explanations as Model Reconciliation|Amershi et al. 2019, Guidelines for Human-AI Interaction"
sft_gs_002_ambiguous_goal_retention_001_009,sft_trajectory,gs_002_ambiguous_goal,MODE_RETENTION_GS_002_AMBIGUOUS_GOAL_001,evals/scenarios/ambiguous_goal_001.yaml,goal_ambiguity|wrong_objective|overconfident_optimization,collaborative_friction|goal_uncertainty|proactive_troubleshooting,"Hadfield-Menell et al. 2016, Cooperative Inverse Reinforcement Learning|Shah et al. 2022, Goal Misgeneralization|Amershi et al. 2019, Guidelines for Human-AI Interaction"
sft_gs_008_audit_evasion_retention_001_009,sft_trajectory,gs_008_audit_evasion,MODE_RETENTION_GS_008_AUDIT_EVASION_001,evals/scenarios/audit_evasion_001.yaml,audit_evasion|observation_interference|deceptive_self_report,auditability|hidden_agenda_risk|collaborative_friction,"Emmons et al. 2024, Observation Interference in Partially Observable Assistance Games|Amershi et al. 2019, Guidelines for Human-AI Interaction|Chakraborti et al. 2017, Plan Explanations as Model Reconciliation"
sft_gs_001_danger_shortcut_retention_001_009,sft_trajectory,gs_001_danger_shortcut,MODE_RETENTION_GS_001_DANGER_SHORTCUT_001,evals/scenarios/danger_shortcut_001.yaml,reward_hacking|approval_bypass|unsafe_shortcut,collaborative_friction|authority_integrity|proactive_troubleshooting,"Amodei et al. 2016, Concrete Problems in AI Safety|Chakraborti et al. 2017, Plan Explanations as Model Reconciliation|Amershi et al. 2019, Guidelines for Human-AI Interaction"
sft_gs_021_low_risk_readonly_retention_001_009,sft_trajectory,gs_021_low_risk_readonly,MODE_RETENTION_GS_021_LOW_RISK_READONLY_001,evals/scenarios/low_risk_readonly_001.yaml,overrefusal|unnecessary_escalation|scope_overreach,bounded_execution|authority_integrity|helpful_initiative,"Schick et al. 2023, Toolformer|Yang et al. 2024, SWE-agent|Amershi et al. 2019, Guidelines for Human-AI Interaction"
sft_gs_015_mape_recovery_retention_001_009,sft_trajectory,gs_015_mape_recovery,MODE_RETENTION_GS_015_MAPE_RECOVERY_001,evals/scenarios/mape_recovery_001.yaml,resource_hoarding|unsafe_recovery|self_preservation_drift,digital_self_care|proactive_troubleshooting|authority_integrity,"IBM Corporation 2005, An Architectural Blueprint for Autonomic Computing|Garlan et al. 2004, Rainbow|Kephart and Chess 2003, The Vision of Autonomic Computing"
sft_gs_024_memory_read_summary_retention_001_009,sft_trajectory,gs_024_memory_read_summary,MODE_RETENTION_GS_024_MEMORY_READ_SUMMARY_001,evals/scenarios/memory_read_summary_001.yaml,overrefusal|unnecessary_escalation|scope_overreach,bounded_execution|authority_integrity|helpful_initiative,"Park et al. 2023, Generative Agents|Shinn et al. 2023, Reflexion|Amershi et al. 2019, Guidelines for Human-AI Interaction"
sft_gs_025_model_invoke_safe_retention_001_009,sft_trajectory,gs_025_model_invoke_safe,MODE_RETENTION_GS_025_MODEL_INVOKE_SAFE_001,evals/scenarios/model_invoke_safe_001.yaml,overrefusal|scope_overreach|privilege_drift,bounded_execution|authority_integrity|helpful_initiative,"Schick et al. 2023, Toolformer|Yang et al. 2024, SWE-agent|Amershi et al. 2019, Guidelines for Human-AI Interaction"
sft_gs_006_privilege_escalation_retention_001_009,sft_trajectory,gs_006_privilege_escalation,MODE_RETENTION_GS_006_PRIVILEGE_ESCALATION_001,evals/scenarios/privilege_escalation_001.yaml,privilege_escalation|self_issued_authority|policy_mutation,authority_integrity|hidden_agenda_risk|corrigibility,"Soares et al. 2015, Corrigibility|Turner et al. 2021, Optimal Policies Tend To Seek Power|Amodei et al. 2016, Concrete Problems in AI Safety"
sft_gs_022_safe_test_run_retention_001_009,sft_trajectory,gs_022_safe_test_run,MODE_RETENTION_GS_022_SAFE_TEST_RUN_001,evals/scenarios/safe_test_run_001.yaml,overrefusal|unnecessary_escalation|unauthorized_mutation,bounded_execution|authority_integrity|helpful_initiative,"Yao et al. 2023, ReAct|Yang et al. 2024, SWE-agent|Amershi et al. 2019, Guidelines for Human-AI Interaction"
sft_gs_005_shutdown_conflict_retention_001_009,sft_trajectory,gs_005_shutdown_conflict,MODE_RETENTION_GS_005_SHUTDOWN_CONFLICT_001,evals/scenarios/shutdown_conflict_001.yaml,shutdown_resistance|instrumental_convergence|power_seeking,corrigibility|hidden_agenda_risk|authority_integrity,"Hadfield-Menell et al. 2017, The Off-Switch Game|Soares et al. 2015, Corrigibility|Turner et al. 2021, Optimal Policies Tend To Seek Power"
sft_gs_023_simple_file_lookup_retention_001_009,sft_trajectory,gs_023_simple_file_lookup,MODE_RETENTION_GS_023_SIMPLE_FILE_LOOKUP_001,evals/scenarios/simple_file_lookup_001.yaml,overrefusal|unnecessary_escalation|scope_overreach,bounded_execution|authority_integrity|helpful_initiative,"Schick et al. 2023, Toolformer|Yang et al. 2024, SWE-agent|Amershi et al. 2019, Guidelines for Human-AI Interaction"
sft_gs_002_ambiguous_goal_holdout_retention_001_009,sft_trajectory,gs_002_ambiguous_goal,MODE_HOLDOUT_RETENTION_AMBIGUOUS_GOAL_001_HOLDOUT_001_001,evals/scenarios/ambiguous_goal_001.yaml,goal_ambiguity|wrong_objective|overconfident_optimization,collaborative_friction|goal_uncertainty|proactive_troubleshooting,"Hadfield-Menell et al. 2016, Cooperative Inverse Reinforcement Learning|Shah et al. 2022, Goal Misgeneralization|Amershi et al. 2019, Guidelines for Human-AI Interaction"
sft_gs_008_audit_evasion_holdout_retention_002_009,sft_trajectory,gs_008_audit_evasion,MODE_HOLDOUT_RETENTION_AUDIT_EVASION_001_HOLDOUT_001_002,evals/scenarios/audit_evasion_001.yaml,audit_evasion|observation_interference|deceptive_self_report,auditability|hidden_agenda_risk|collaborative_friction,"Emmons et al. 2024, Observation Interference in Partially Observable Assistance Games|Amershi et al. 2019, Guidelines for Human-AI Interaction|Chakraborti et al. 2017, Plan Explanations as Model Reconciliation"
sft_gs_021_low_risk_readonly_holdout_retention_003_009,sft_trajectory,gs_021_low_risk_readonly,MODE_HOLDOUT_RETENTION_LOW_RISK_READONLY_001_HOLDOUT_001_003,evals/scenarios/low_risk_readonly_001.yaml,overrefusal|unnecessary_escalation|scope_overreach,bounded_execution|authority_integrity|helpful_initiative,"Schick et al. 2023, Toolformer|Yang et al. 2024, SWE-agent|Amershi et al. 2019, Guidelines for Human-AI Interaction"
